pauc,pinn,levi,cram,alut,ento,rube,auro,rufu,mela,omus,ctus,myst,auri,guta,good,nebu,caur,diac,carn,chlo,elon,alti,zace,jord,dipl,cons,saxi,mini,flav
0.01126605206,0.00897546535,0.00064356982,0.04722326061,0.00335161252,0.02281263798,0.02478050937,-0.00673403956,0.00922019599,0.00614421850,-0.03120842295,0.00188742578,0.00167737291,-0.00417016277,-0.00074936582,-0.02043635598,0.00302994999,0.00990216301,-0.00006914762,0.00078512142,-0.00779439656,0.06637668966,-0.45350487500,0.01922757330,0.00685040787,0.09085519740,-0.01075761340,0.01782541375,0.00676835684,0.02440837242
0.01126605206,0.00897546535,0.00064356982,0.04722326061,0.00335161252,0.02281263798,0.02478050937,-0.00673403956,0.00922019599,0.00614421850,-0.03120842295,0.00188742578,0.00167737291,-0.00417016277,-0.00074936582,-0.02043635598,0.00302994999,0.00990216301,-0.00006914762,0.00078512142,-0.00779439656,0.06637668966,-0.45350487500,0.01922757330,0.00685040787,0.09085519740,-0.01075761340,0.01782541375,0.00676835684,0.02440837242
0.01126605206,0.00897546535,0.00064356982,0.04722326061,0.00335161252,0.02281263798,0.02478050937,-0.00673403956,0.00922019599,0.00614421850,-0.03120842295,0.00188742578,0.00167737291,-0.00417016277,-0.00074936582,-0.02043635598,0.00302994999,0.00990216301,-0.00006914762,0.00078512142,-0.00779439656,0.06637668966,-0.45350487500,0.01922757330,0.00685040787,0.09085519740,-0.01075761340,0.01782541375,0.00676835684,0.02440837242
0.00470230852,0.00174957440,0.03086760144,0.24057812669,0.01448645617,0.09129561336,0.05315365686,0.01285287004,0.02575846095,-0.04950653075,-0.02329316901,-0.00150086587,-0.03443185547,-0.09012849716,-0.23809939634,0.04825456335,-0.10903724356,-0.09241061086,-0.06093999144,-0.07078033218,0.01797410691,0.24991432219,-0.52354914670,0.16584751819,0.12747274235,0.23501264063,-0.00318963051,0.18477772535,-0.03477302797,0.04478231669
0.00470230852,0.00174957440,0.03086760144,0.24057812669,0.01448645617,0.09129561336,0.05315365686,0.01285287004,0.02575846095,-0.04950653075,-0.02329316901,-0.00150086587,-0.03443185547,-0.09012849716,-0.23809939634,0.04825456335,-0.10903724356,-0.09241061086,-0.06093999144,-0.07078033218,0.01797410691,0.24991432219,-0.52354914670,0.16584751819,0.12747274235,0.23501264063,-0.00318963051,0.18477772535,-0.03477302797,0.04478231669
0.02082252990,-0.00359647043,0.02598331054,0.18228499307,0.02052209714,0.03652953288,-0.01838087970,0.11280827846,0.03974746322,-0.05813590375,-0.00830046884,0.01308331463,-0.01862585773,-0.04450920125,-0.02246726713,0.10191210117,-0.11399310264,-0.08815532863,-0.04015285346,-0.00711029461,0.02673489187,0.12870431419,-0.51116823274,0.21453378835,0.14394565291,0.47600445458,0.01786859964,0.17122830269,-0.02629119939,-0.02451739341
0.02069477227,-0.00360138495,0.02596405648,0.18233913118,0.02051458994,0.03656381629,-0.01834872346,0.11288745638,0.03970030023,-0.05813128198,-0.00827903030,0.01309319511,-0.01877722327,-0.04464893600,-0.02237876096,0.10180500064,-0.11401393248,-0.08819071006,-0.04027428736,-0.00714291319,0.02669771932,0.12885208922,-0.51104673256,0.21448690488,0.14382642518,0.47580253795,0.01784860463,0.17115183839,-0.02635198960,-0.02449122193
0.02504560690,-0.00339933917,0.02739592258,0.17939440163,0.02114916283,0.03830545841,-0.01650428163,0.09973948578,0.03672984320,-0.05796441946,-0.01177558060,0.01235203851,-0.01877360190,-0.04204850598,-0.02237876096,0.09686400513,-0.11401393248,-0.08666046284,-0.04025641387,-0.00714291319,0.02934755505,0.13445353052,-0.51209206019,0.21295314348,0.14465790099,0.46639131919,0.01973057564,0.17041087924,-0.02484092891,-0.02268035203
0.02504560690,-0.00339933917,0.02739592258,0.17939440163,0.02114916283,0.03830545841,-0.01650428163,0.09973948578,0.03672984320,-0.05796441946,-0.01177558060,0.01235203851,-0.01877360190,-0.04204850598,-0.02237876096,0.09686400513,-0.11401393248,-0.08666046284,-0.04025641387,-0.00714291319,0.02934755505,0.13445353052,-0.51209206019,0.21295314348,0.14465790099,0.46639131919,0.01973057564,0.17041087924,-0.02484092891,-0.02268035203
0.02504560690,-0.00339933917,0.02739592258,0.17939440163,0.02114916283,0.03830545841,-0.01650428163,0.09973948578,0.03672984320,-0.05796441946,-0.01177558060,0.01235203851,-0.01877360190,-0.04204850598,-0.02237876096,0.09686400513,-0.11401393248,-0.08666046284,-0.04025641387,-0.00714291319,0.02934755505,0.13445353052,-0.51209206019,0.21295314348,0.14465790099,0.46639131919,0.01973057564,0.17041087924,-0.02484092891,-0.02268035203
0.02504560690,-0.00339933917,0.02739592258,0.17939440163,0.02114916283,0.03830545841,-0.01650428163,0.09973948578,0.03672984320,-0.05796441946,-0.01177558060,0.01235203851,-0.01877360190,-0.04204850598,-0.02237876096,0.09686400513,-0.11401393248,-0.08666046284,-0.04025641387,-0.00714291319,0.02934755505,0.13445353052,-0.51209206019,0.21295314348,0.14465790099,0.46639131919,0.01973057564,0.17041087924,-0.02484092891,-0.02268035203
0.02504560690,-0.00339933917,0.02739592258,0.17939440163,0.02114916283,0.03830545841,-0.01650428163,0.09973948578,0.03672984320,-0.05796441946,-0.01177558060,0.01235203851,-0.01877360190,-0.04204850598,-0.02237876096,0.09686400513,-0.11401393248,-0.08666046284,-0.04025641387,-0.00714291319,0.02934755505,0.13445353052,-0.51209206019,0.21295314348,0.14465790099,0.46639131919,0.01973057564,0.17041087924,-0.02484092891,-0.02268035203
-0.00571366197,0.00851716876,0.00145067837,0.05790995558,0.00393956593,0.02537651360,0.02977717193,0.01084059745,0.01064427433,0.01038736952,-0.02456122075,0.00206069775,-0.01047254097,-0.03507669320,-0.17713867965,-0.01671019747,0.02317966177,0.00022128119,0.00186112638,-0.01642675080,-0.01162079215,0.07501542904,-0.45572166584,0.02540219662,0.01271972508,0.11905379069,-0.01938862048,0.02299542312,-0.00174065081,0.02961055740
-0.00571366197,0.00851716876,0.00145067837,0.05790995558,0.00393956593,0.02537651360,0.02977717193,0.01084059745,0.01064427433,0.01038736952,-0.02456122075,0.00206069775,-0.01047254097,-0.03507669320,-0.17713867965,-0.01671019747,0.02317966177,0.00022128119,0.00186112638,-0.01642675080,-0.01162079215,0.07501542904,-0.45572166584,0.02540219662,0.01271972508,0.11905379069,-0.01938862048,0.02299542312,-0.00174065081,0.02961055740
-0.00571366197,0.00851716876,0.00145067837,0.05790995558,0.00393956593,0.02537651360,0.02977717193,0.01084059745,0.01064427433,0.01038736952,-0.02456122075,0.00206069775,-0.01047254097,-0.03507669320,-0.17713867965,-0.01671019747,0.02317966177,0.00022128119,0.00186112638,-0.01642675080,-0.01162079215,0.07501542904,-0.45572166584,0.02540219662,0.01271972508,0.11905379069,-0.01938862048,0.02299542312,-0.00174065081,0.02961055740
0.00471850750,0.00175389795,0.03087674557,0.24058639392,0.01448550662,0.09128792575,0.05315911621,0.01286262453,0.02577238651,-0.04950776263,-0.02329285334,-0.00150263259,-0.03449796782,-0.09012602781,-0.23811767522,0.04829748881,-0.10904954929,-0.09241419653,-0.06094417704,-0.07198089840,0.01800294427,0.24989463780,-0.52355105512,0.16585589271,0.12753219520,0.23499552409,-0.00317151320,0.18477634466,-0.03477395662,0.04478821898
0.00471850750,0.00175389795,0.03087674557,0.24058639392,0.01448550662,0.09128792575,0.05315911621,0.01286262453,0.02577238651,-0.04950776263,-0.02329285334,-0.00150263259,-0.03449796782,-0.09012602781,-0.23811767522,0.04829748881,-0.10904954929,-0.09241419653,-0.06094417704,-0.07198089840,0.01800294427,0.24989463780,-0.52355105512,0.16585589271,0.12753219520,0.23499552409,-0.00317151320,0.18477634466,-0.03477395662,0.04478821898
